,X,Y,Z
0,-137.37387097273108,0.2,1
1,-135.37387097273108,0.2,1
2,-133.37387097273108,0.2,1
3,-131.37387097273108,0.2,1
4,-129.37387097273108,0.2,1
5,-127.37387097273108,0.2,1
6,-125.37387097273108,0.2,1
7,-123.37387097273108,0.2,1
8,-121.37387097273108,0.2,1
9,-119.37387097273108,0.2,1
10,-117.37387097273108,0.2,1
11,-115.37387097273108,0.2,1
12,-113.37387097273108,0.2,1
13,-111.37387097273108,0.2,1
14,-109.37387097273108,0.2,1
15,-107.37387097273108,0.2,1
16,-105.37387097273108,0.2,1
17,-103.37387097273108,0.2,1
18,-101.37387097273108,0.2,1
19,-99.37387097273108,0.2,1
20,-97.37387097273108,0.2,1
21,-95.37387097273108,0.2,1
22,-93.37387097273108,0.2,1
23,-91.37387097273108,0.2,1
24,-89.37387097273108,0.2,1
25,-87.37387097273108,0.2,1
26,-85.37387097273108,0.2,1
27,-83.37387097273108,0.2,1
28,-81.37387097273108,0.2,1
29,-79.37387097273108,0.2,1
30,-77.37387097273108,0.2,1
31,-75.37387097273108,0.2,1
32,-73.37387097273108,0.2,1
33,-71.37387097273108,0.2,1
34,-69.37387097273108,0.2,1
35,-67.37387097273108,0.2,1
36,-65.37387097273108,0.2,1
37,-63.37387097273108,0.2,1
38,-61.37387097273108,0.2,1
39,-59.37387097273108,0.2,1
40,-57.37387097273108,0.2,1
41,-55.37387097273108,0.2,1
42,-53.37387097273108,0.2,1
43,-51.37387097273108,0.2,1
44,-49.37387097273108,0.2,1
45,-47.37387097273108,0.2,1
46,-45.37387097273108,0.2,1
47,-43.37387097273108,0.2,1
48,-41.37387097273108,0.2,1
49,-39.37387097273108,0.2,1
50,-37.37387097273108,0.2,1
51,-35.37387097273108,0.2,1
52,-33.37387097273108,0.2,1
53,-31.373870972731083,0.2,1
54,-29.373870972731083,0.2,1
55,-27.373870972731083,0.2,1
56,-25.373870972731083,0.2,1
57,-23.373870972731083,0.2,1
58,-21.373870972731083,0.2,1
59,-19.373870972731083,0.2,1
60,-17.373870972731083,0.2,1
61,-15.373870972731083,0.2,1
62,-13.373870972731083,0.2,1
63,-11.373870972731083,0.2,1
64,-9.373870972731083,0.2,1
65,-7.373870972731083,0.2,1
66,-5.373870972731083,0.2,1
67,-3.3738709727310834,0.2,1
68,-1.3738709727310834,0.2,1
69,0.6261290272689166,0.2,1
70,2.6261290272689166,0.2,1
71,4.626129027268917,0.2,1
72,6.626129027268917,0.2,1
73,8.626129027268917,0.2,1
74,10.626129027268917,0.2,1
75,12.626129027268917,0.2,1
76,14.626129027268917,0.2,1
77,16.626129027268917,0.2,1
78,18.626129027268917,0.2,1
79,20.626129027268917,0.2,1
80,22.626129027268917,0.2,1
81,24.626129027268917,0.2,1
82,26.626129027268917,0.2,1
83,28.626129027268917,0.2,1
84,30.626129027268917,0.2,1
85,32.62612902726892,0.2,1
86,34.62612902726892,0.2,1
87,36.62612902726892,0.2,1
88,38.62612902726892,0.2,1
89,40.62612902726892,0.2,1
90,42.62612902726892,0.2,1
91,44.62612902726892,0.2,1
92,46.62612902726892,0.2,1
93,48.62612902726892,0.2,1
94,50.62612902726892,0.2,1
95,52.62612902726892,0.2,1
96,54.62612902726892,0.2,1
97,56.62612902726892,0.2,1
98,58.62612902726892,0.2,1
99,60.62612902726892,0.2,1
100,62.62612902726892,0.2,1
101,64.62612902726892,0.2,1
102,66.62612902726892,0.2,1
103,68.62612902726892,0.2,1
104,70.62612902726892,0.2,1
105,72.62612902726892,0.2,1
106,74.62612902726892,0.2,1
107,76.62612902726892,0.2,1
108,78.62612902726892,0.2,1
109,80.62612902726892,0.2,1
110,82.62612902726892,0.2,1
111,84.62612902726892,0.2,1
112,86.62612902726892,0.2,1
113,88.62612902726892,0.2,1
114,90.62612902726892,0.2,1
115,92.62612902726892,0.2,1
116,94.62612902726892,0.2,1
117,96.62612902726892,0.2,1
118,98.62612902726892,0.2,1
119,100.62612902726892,0.2,1
120,102.62612902726892,0.2,1
121,104.62612902726892,0.2,1
122,106.62612902726892,0.2,1
123,108.62612902726892,0.2,1
124,110.62612902726892,0.2,1
125,112.62612902726892,0.2,1
126,114.62612902726892,0.2,1
127,116.62612902726892,0.2,1
128,118.62612902726892,0.2,1
129,120.62612902726892,0.2,1
130,122.62612902726892,0.2,1
131,124.62612902726892,0.2,1
132,126.62612902726892,0.2,1
133,128.62612902726892,0.2,1
134,130.62612902726892,0.2,1
135,132.62612902726892,0.2,1
136,134.62612902726892,0.2,1
137,136.62612902726892,0.2,1
138,-137.37387097273108,0.2,3
139,-135.37387097273108,0.2,3
140,-133.37387097273108,0.2,3
141,-131.37387097273108,0.2,3
142,-129.37387097273108,0.2,3
143,-127.37387097273108,0.2,3
144,-125.37387097273108,0.2,3
145,-123.37387097273108,0.2,3
146,-121.37387097273108,0.2,3
147,-119.37387097273108,0.2,3
148,-117.37387097273108,0.2,3
149,-115.37387097273108,0.2,3
150,-113.37387097273108,0.2,3
151,-111.37387097273108,0.2,3
152,-109.37387097273108,0.2,3
153,-107.37387097273108,0.2,3
154,-105.37387097273108,0.2,3
155,-103.37387097273108,0.2,3
156,-101.37387097273108,0.2,3
157,-99.37387097273108,0.2,3
158,-97.37387097273108,0.2,3
159,-95.37387097273108,0.2,3
160,-93.37387097273108,0.2,3
161,-91.37387097273108,0.2,3
162,-89.37387097273108,0.2,3
163,-87.37387097273108,0.2,3
164,-85.37387097273108,0.2,3
165,-83.37387097273108,0.2,3
166,-81.37387097273108,0.2,3
167,-79.37387097273108,0.2,3
168,-77.37387097273108,0.2,3
169,-75.37387097273108,0.2,3
170,-73.37387097273108,0.2,3
171,-71.37387097273108,0.2,3
172,-69.37387097273108,0.2,3
173,-67.37387097273108,0.2,3
174,-65.37387097273108,0.2,3
175,-63.37387097273108,0.2,3
176,-61.37387097273108,0.2,3
177,-59.37387097273108,0.2,3
178,-57.37387097273108,0.2,3
179,-55.37387097273108,0.2,3
180,-53.37387097273108,0.2,3
181,-51.37387097273108,0.2,3
182,-49.37387097273108,0.2,3
183,-47.37387097273108,0.2,3
184,-45.37387097273108,0.2,3
185,-43.37387097273108,0.2,3
186,-41.37387097273108,0.2,3
187,-39.37387097273108,0.2,3
188,-37.37387097273108,0.2,3
189,-35.37387097273108,0.2,3
190,-33.37387097273108,0.2,3
191,-31.373870972731083,0.2,3
192,-29.373870972731083,0.2,3
193,-27.373870972731083,0.2,3
194,-25.373870972731083,0.2,3
195,-23.373870972731083,0.2,3
196,-21.373870972731083,0.2,3
197,-19.373870972731083,0.2,3
198,-17.373870972731083,0.2,3
199,-15.373870972731083,0.2,3
200,-13.373870972731083,0.2,3
201,-11.373870972731083,0.2,3
202,-9.373870972731083,0.2,3
203,-7.373870972731083,0.2,3
204,-5.373870972731083,0.2,3
205,-3.3738709727310834,0.2,3
206,-1.3738709727310834,0.2,3
207,0.6261290272689166,0.2,3
208,2.6261290272689166,0.2,3
209,4.626129027268917,0.2,3
210,6.626129027268917,0.2,3
211,8.626129027268917,0.2,3
212,10.626129027268917,0.2,3
213,12.626129027268917,0.2,3
214,14.626129027268917,0.2,3
215,16.626129027268917,0.2,3
216,18.626129027268917,0.2,3
217,20.626129027268917,0.2,3
218,22.626129027268917,0.2,3
219,24.626129027268917,0.2,3
220,26.626129027268917,0.2,3
221,28.626129027268917,0.2,3
222,30.626129027268917,0.2,3
223,32.62612902726892,0.2,3
224,34.62612902726892,0.2,3
225,36.62612902726892,0.2,3
226,38.62612902726892,0.2,3
227,40.62612902726892,0.2,3
228,42.62612902726892,0.2,3
229,44.62612902726892,0.2,3
230,46.62612902726892,0.2,3
231,48.62612902726892,0.2,3
232,50.62612902726892,0.2,3
233,52.62612902726892,0.2,3
234,54.62612902726892,0.2,3
235,56.62612902726892,0.2,3
236,58.62612902726892,0.2,3
237,60.62612902726892,0.2,3
238,62.62612902726892,0.2,3
239,64.62612902726892,0.2,3
240,66.62612902726892,0.2,3
241,68.62612902726892,0.2,3
242,70.62612902726892,0.2,3
243,72.62612902726892,0.2,3
244,74.62612902726892,0.2,3
245,76.62612902726892,0.2,3
246,78.62612902726892,0.2,3
247,80.62612902726892,0.2,3
248,82.62612902726892,0.2,3
249,84.62612902726892,0.2,3
250,86.62612902726892,0.2,3
251,88.62612902726892,0.2,3
252,90.62612902726892,0.2,3
253,92.62612902726892,0.2,3
254,94.62612902726892,0.2,3
255,96.62612902726892,0.2,3
256,98.62612902726892,0.2,3
257,100.62612902726892,0.2,3
258,102.62612902726892,0.2,3
259,104.62612902726892,0.2,3
260,106.62612902726892,0.2,3
261,108.62612902726892,0.2,3
262,110.62612902726892,0.2,3
263,112.62612902726892,0.2,3
264,114.62612902726892,0.2,3
265,116.62612902726892,0.2,3
266,118.62612902726892,0.2,3
267,120.62612902726892,0.2,3
268,122.62612902726892,0.2,3
269,124.62612902726892,0.2,3
270,126.62612902726892,0.2,3
271,128.62612902726892,0.2,3
272,130.62612902726892,0.2,3
273,132.62612902726892,0.2,3
274,134.62612902726892,0.2,3
275,136.62612902726892,0.2,3
276,-137.37387097273108,0.2,5
277,-135.37387097273108,0.2,5
278,-133.37387097273108,0.2,5
279,-131.37387097273108,0.2,5
280,-129.37387097273108,0.2,5
281,-127.37387097273108,0.2,5
282,-125.37387097273108,0.2,5
283,-123.37387097273108,0.2,5
284,-121.37387097273108,0.2,5
285,-119.37387097273108,0.2,5
286,-117.37387097273108,0.2,5
287,-115.37387097273108,0.2,5
288,-113.37387097273108,0.2,5
289,-111.37387097273108,0.2,5
290,-109.37387097273108,0.2,5
291,-107.37387097273108,0.2,5
292,-105.37387097273108,0.2,5
293,-103.37387097273108,0.2,5
294,-101.37387097273108,0.2,5
295,-99.37387097273108,0.2,5
296,-97.37387097273108,0.2,5
297,-95.37387097273108,0.2,5
298,-93.37387097273108,0.2,5
299,-91.37387097273108,0.2,5
300,-89.37387097273108,0.2,5
301,-87.37387097273108,0.2,5
302,-85.37387097273108,0.2,5
303,-83.37387097273108,0.2,5
304,-81.37387097273108,0.2,5
305,-79.37387097273108,0.2,5
306,-77.37387097273108,0.2,5
307,-75.37387097273108,0.2,5
308,-73.37387097273108,0.2,5
309,-71.37387097273108,0.2,5
310,-69.37387097273108,0.2,5
311,-67.37387097273108,0.2,5
312,-65.37387097273108,0.2,5
313,-63.37387097273108,0.2,5
314,-61.37387097273108,0.2,5
315,-59.37387097273108,0.2,5
316,-57.37387097273108,0.2,5
317,-55.37387097273108,0.2,5
318,-53.37387097273108,0.2,5
319,-51.37387097273108,0.2,5
320,-49.37387097273108,0.2,5
321,-47.37387097273108,0.2,5
